txn Hash,Method,Block,Age,Sender,Receiver,Value,Txn Fee
0xdb2f22f753607df1c351edd5d8749f63ba0152f49c0fddd9ef8bf4a4264bf770,Execute,19398344,1 min ago,0x2eb37416...22F02282F,Uniswap: Universal Router,0.0,0.01464196
0x48600cdd7e14b50453ac6ef5cf3b25be0bc90226c2a6d6ce668f606897d38687,0x7f3b4d22,19398344,1 min ago,jaredfromsubway.eth,MEV Bot: 0x6b7...A80,2.4e-08,0.01167347
0x9910af5590dead1c51f63f3eebc12601ff965d95284a3eb8d4a18d877c38df16,0xa1cdff6d,19398344,1 min ago,0xf9cAFEb3...Ab32ABE68,0x429Cf888...eC755fe63,0.0,0.30057244
0xf5319bcffbf78e27d6dc4f078230017489e657df2b380146fcd8e174ea5f2a6e,0xc18f278b,19398344,1 min ago,0x315D2Ee4...04F8D9EbA,0x738e79fB...f61502221,0.0,0.00981376
0x84dee5d6a80e0114b32fd63dc4512f39b260e7fdfe4904eee6e0b985a26501ff,0xa0cdff6d,19398344,1 min ago,0xf9cAFEb3...Ab32ABE68,0x429Cf888...eC755fe63,0.0,0.00674594
0x68e16b61df7682c5229db39f7931a4f1b7d4ad482f3e8753780fa145f756f0f6,Swap,19398344,1 min ago,mariwan.eth,Metamask: Swap Router,0.0,0.0140168
0xba5a2250aedd2e3c4213189d0d5ebeb04d5a41ec0eb1df74a5f1e5a63e21dd56,Approve,19398344,1 min ago,mariwan.eth,AventusToken,0.0,0.00364332
0x8683e19059dded0e7fba5c01c7f7d267854c1d30a92f81d90a51414e3dd7c7e5,Transfer,19398343,1 min ago,0x1AB4973a...7688f8F23,0xbf7769d6...6044a582B,0.007732571,0.00154219
0x9125c9684252b440fbd762726296109e5b08d98e3c33e62680bc767fd5162cbb,Transfer,19398343,1 min ago,0xe401A6A3...cCaCA45E8,Injective Protocol: INJ Token,0.0,0.00219959
0x15851f0db05ebd87e6ab8838204c0a4445fb286921507e131443a7e813eb800a,Transfer,19398343,1 min ago,0xe401A6A3...cCaCA45E8,Render : RNDR Token,0.0,0.00274969
0x483a6ba8f0e708d14e620992a68432ba785ebb2cb7214eaf00ed0cced15c9be6,Transfer,19398343,1 min ago,Crypto.com 2,0x7bace6C6...E314e7A15,0.9239,0.0015134
0xa74a3fa3afb96963233b26a98262312ffaea439eee717ded42c98b3b047bea4d,Transfer,19398343,1 min ago,Crypto.com 2,0x4421cFF5...247c6E390,0.04537,0.0015134
0x9b50c644ad382a9ebdea042dea11c84d9664b0bedccb41cfad20fa0cfae50c96,Transfer,19398343,1 min ago,Crypto.com 2,Unibot: UNIBOT Token,0.0,0.00547448
0x4abe4ba1d3ba231eac0889177fc8c76739f919da1e639359f3523f660ffecd66,Transfer,19398343,1 min ago,Crypto.com 2,0x5e703FB2...1aF079779,0.01213,0.0015134
0x39fadf3009453cbc08d286db20ef0ea196f0759feb2d4ed97c1573f0b6e86765,Transfer,19398343,1 min ago,Crypto.com 2,Circle: USDC Token,0.0,0.00325454
0x1636d1d0bc6d5e16aa0dddc319f3f2717ddd14d3c7d49a701406086582848901,Transfer,19398343,1 min ago,Binance 14,0xc33b2249...3AFbbeb4d,0.0219745,0.00154048
0xd553f720fc3b6a6d352727023bc361bed408dcb7299111dc888c8418d038bcc7,Transfer,19398343,1 min ago,Bybit: Hot Wallet,0xCFa45aa3...63998cE26,0.01371705,0.00154048
0xc020eb7836ed52ffd1a47d45e7ed823758ece6938e8e93be238d36abdeb99e39,Transfer,19398343,1 min ago,Bybit: Hot Wallet,Delysium: AGI Token,0.0,0.00252302
0x83e7134292c521d03f590925693899c11f2be5b6cae38e6aee224253cd2af88e,Transfer,19398343,1 min ago,Bybit: Hot Wallet,0x25722Cd4...479c8781E,0.0,0.00257503
0x70a17f950d43d82684f59a6031f0c250a49cbb7ce16936b1aa937fe90bcd9582,Transfer,19398343,1 min ago,0xa03400E0...419517687,0x7b64640A...918CD8dDB,0.00185508,0.00154468
0xc89b2f9b47880c586ef35ec2a438595ab21edf76be80d3a491c5f828c2920187,Transfer,19398343,1 min ago,0xa03400E0...419517687,0x47F9f153...405C339b4,0.8105,0.00154468
0xf1a0f67b3b77e5fb84fc048a815307a7cc7beab5f7631847e3c92d04eca7b7ac,Transfer,19398343,1 min ago,Binance 15,District0x: DNT Token,0.0,0.00916303
0x0fee866f79f3f4e9fb7a9adedf4b60db3e1c9c469a0c627150da79257b70539f,Transfer,19398343,1 min ago,Binance 15,Shiba Inu: SHIB Token,0.0,0.00380683
0x83d813e65483db0626a45f351c00d8ec02232bf589700109c5461136c0183791,Transfer,19398343,1 min ago,Binance 15,0x3d58E5BF...0E81c3e82,0.213784,0.00332121
0xc0bf568f4068cf3fcc397ba1de0c7bf064ac49e39ee045b121707ba4d3acf6b2,Transfer,19398343,1 min ago,Binance 15,0xcd8a6717...E6371A902,0.0213751,0.00154048
0x546cce450487c05d2b8800abd549b1b43bea5917bb2635ac9aa3db3a022809cd,Transfer,19398343,1 min ago,Binance 17,0xF47e2567...AE54881c8,0.0482489,0.00154048
0x519c8c66c941a07e227c71524ba1986eafcf19a29ff826b619a253dced58b1a0,Transfer,19398343,1 min ago,0x1348550E...2DDb1Cc6F,AIOZ Network: AIOZ Token,0.0,0.00218081
0xe560362644422c2aba1325a5f4501ff6a1d0174a2824903f7a8fc2ff9e2165cf,Transfer,19398343,1 min ago,0x1348550E...2DDb1Cc6F,0x: ZRX Token,0.0,0.00220201
0x89659b1863acf19b2136b6246f52f1ab564020453df01f4d43dfd7b1d4993d78,Transfer,19398343,1 min ago,0x1348550E...2DDb1Cc6F,Gala Games: GALA Token,0.0,0.00337968
0xa3789b06d436b17acc30a2b3d4617c66d552536bc4f8b583bdf4d632a3ef937f,0x4c56764c,19398343,1 min ago,ChainPort: Deployer 3,0xD02c8a35...0108E353c,0.0,0.01456934
0xc6d66e98ec4b54908383e9e0e5ece2fb0304f45fbce9a7e8ef62ba088293e15a,Execute,19398343,1 min ago,0x9e4AA4d2...1143d0c19,Uniswap: Universal Router,0.13,0.01191535
0x33cf7f446703b259cc458e7f6ed785680a0193db54cef8ecbda6c6607528021b,Commit Batch,19398343,1 min ago,Scroll: Batch Committer,Scroll: L1 Scroll Chain Proxy,0.0,0.08611591
0x8e2d60ddfb8c2e9ba4640c6b4392b596203a030586826b3d525acfce0cd5fb48,Execute,19398343,1 min ago,0xC51a7fA1...65C1Ba463,Uniswap: Universal Router,0.0,0.01068272
0xc0bcaa5f832f79ed7963b2517fc1ab17ec8e52cc190dd8e11d5f8b592f54dbb3,Transfer,19398344,1 min ago,0x80556fF0...CAAdFECa7,0x933617E0...19ddC59F5,0.017858236,0.00145674
0x0e21132f8a3b4c00109052f9cccd9af7a1235aa1391ceece2340b06edecd9b1f,Transfer,19398344,1 min ago,0x70097CC0...c99Ad09e7,0x48668C16...2e255b42f,0.03496529,0.00145876
0x7c87c1d6fd335be19f75695e66f0300d62fb6db49958ae7c5dbe81fa8463f1bd,Transfer,19398344,1 min ago,0x475fABF1...271933A57,0xD06D06ab...579EeC465,0.053,0.00147556
0x6e2ac08d22ffc3f1abf2a4aa2044d49783dda692130a5711a432a54d27fbebe6,Transfer,19398344,1 min ago,0xc97669b2...1E10bC2fE,0xB0999731...0077b7397,0.01,0.00148606
0xbda655679ecc12356f1111cc5c6bd3a6d4874634797e142d0020255515965018,Transfer,19398344,1 min ago,0xA88E9205...BD4210bd3,0xB0999731...0077b7397,0.01,0.00148606
0xb8a31d0701a7db4ddc836f10a1e04edfe745a5b60fa357790bdecbdf74e6530e,Transfer,19398344,1 min ago,0xe8c497f7...fAd8989CB,0x6f1C5A84...55a5D2828,0.91035009,0.00149656
0xb4de5c86725288471d0b5396f2f0435f16047fa71ba42209740bf3ccdfd96e0b,Transfer,19398344,1 min ago,0x6cB0AFf2...5C92d8e5E,0xdCf9485A...87139B63c,0.111731291,0.00149656
0x512cfda4cb829cb18bd0705cda92c2fa5e3956316eea26faaa4e75f09af51de6,Transfer,19398344,1 min ago,0x6bA626fe...0f209bA5F,0x808d0aeE...8c9cCDBA4,0.21140755,0.00149656
0xddc767bab1ddae7bdc7959e5c32f6ad8e4ad020c4cde3a74986e46dd67e626f8,Transfer,19398344,1 min ago,0x69d18b1d...Dc933eE42,0x808d0aeE...8c9cCDBA4,0.00869653,0.00149656
0xdf3b03aa8750cd50a535572bef9a9711be8058d9e2ff3785b5c50345312cbdf4,Transfer,19398344,1 min ago,0x84a9BD6C...B2Cf65B65,0xF95A394F...A4BdB41e5,0.178679988,0.00149656
0x3276270b2822d954300b30069ae30490182537ee52705bb6dae5b2b5e08fc009,Transfer,19398344,1 min ago,OKX 24,0xE0Ad7122...6C22FA723,0.01136641,0.00149656
0xac2b8b694d980c39e6879a8820813f5d9804fd27f89b0411a56c95f8cdff98f8,Transfer,19398344,1 min ago,0x4022ba90...9C33f9D70,0xc29B8Acc...dE763B430,1.085322343,0.00149656
0x68ee6109090b1e26444d416c4924ea146d741648b1d76fd5600f93d0c576de31,Transfer,19398344,1 min ago,0x2bCB6bC6...Ff3faD197,0x264bd829...6715997B5,0.01103092,0.0014985
0x4c81eebd3e376675b359060d582d9d920b2b9a768cf8a3d061aa062fcc241d04,Transfer,19398344,1 min ago,0xd108FD0E...45D233BA6,0x859c6F98...fC616535E,0.0729,0.00151761
0x8c39066d1bb57915478e06d57e57ac1ccb886c98c632204e543dbc68b5f4aeeb,Transfer,19398344,1 min ago,FixedFloat,0x1619FCF0...ECe2C6d3d,4.807265,0.001533
0x776418c4dc94ebc853b21702791c1a92d092ca31815ae045118be29085590632,Transfer,19398344,1 min ago,0x3b08ed37...fAFe280bb,0xC057B328...770FFABa8,0.153108329,0.00155958
0x564e718361b86db8236fbfe6b5512510173597e2fc4f5928ab7f7f940755ad69,Approve,19398344,1 min ago,0x91062022...A69Cea294,Sanin Inu: SANI Token,0.0,0.00168649
0xbda2101c0fdaa1e5e40fdc1db661540e063cf5ee47896b6db91a43297e0a4be5,Swap Tokens For ...,19398344,1 min ago,0xb1b2d032...5216E8404,Uniswap V2: Router 2,0.0,0.00219436
0x1041bfbf70f8d77f5df9cbb660164ab69151438f6ebf9ddbea73883543029970,Approve,19398344,1 min ago,0x789EB632...1252bB51B,Uniswap Protocol: Permit2,0.0,0.00211255
0x0dc11fdb66d40492655a076a3ac24ca991039736fd26fb95355550e05d6c275f,Deposit,19398344,1 min ago,0xbA373877...63Ba02810,Blur: Bidding,0.073,0.00229575
0x8b916ec347e26bdcb0c756478234fb04722480d66eae6b27820e6228f39a4df5,0x69ab289b,19398344,1 min ago,0x315D2Ee4...04F8D9EbA,0x738e79fB...f61502221,0.0,0.00297685
0x515aa4ad453a388b52d6e7db07b617c571075ccd80d25ccb90b6e04955f8d893,Withdraw,19398344,1 min ago,0xEfBDEec8...7ACFC8708,Blur: Bidding,0.0,0.00280159
0x155c6df0271a658cc8c17d9d75fb7da97406ca7deef3f65045325fa54fbdf9c2,Transfer,19398344,1 min ago,0xF1Be416e...82334F41a,Tether: USDT Stablecoin,0.0,0.00319769
0xc1880ffba40a5c89a21faf6de20be2561f09f80173c019aed2df2d107d45eaa9,Set Approval For...,19398344,1 min ago,0x6e34cCCf...Af32ccEf3,Pepe Open Editions: PEPE Token,0.0,0.00320434
0x0ba7c494d40fbc1b3d44d7a3905cf19d5ae2e87bd9074d4bc30a728d2d841a77,Approve,19398344,1 min ago,0x3e243c3E...cBB88C5b9,Kondux: KNDX Token,0.0,0.00326379
0x54f70470b2ac1271c51c44905dfd361ad1a8ea225ccac07f43f00c0d5482ec80,Approve,19398344,1 min ago,0x28a40aa6...C84A43b08,0xbF765f73...74cD405E2,0.0,0.00327073
0xea5e0aef3097454d7af9f4b7fe13f015daecd28d96d60a4883da99e63e67c3a4,Transfer,19398344,1 min ago,0x401bdFfd...db5F56870,PayPal USD: PYUSD Token,0.0,0.0034112
0xc9feab90b903999c8c6314ca607f61f3135152c7e40a0499a07788e97ae5e8d6,Transfer,19398344,1 min ago,0x7EC66989...3b5812624,Tether: USDT Stablecoin,0.0,0.00438387
0x4bf606a080d5d210d17d4dbe760ba1b68830b9801346d93283aaaf7b4fb1f1d4,Transfer,19398344,1 min ago,0x598A6C05...a09F5de21,Tether: USDT Stablecoin,0.0,0.00438472
0x07c1030dcc95b6b7900fe299309f51b225f09ab1f84bde08e464cd7d9f9de0e4,Flush Forwarder ...,19398344,1 min ago,0x578f5338...F172EE292,0x5ae26639...f7d9E5E7E,0.0,0.00425638
0xbb1b6a29b1741cdabb82e37bc117510b28b6a6779ebdc9e9722774aacb8553d1,Withdraw,19398344,1 min ago,warp-speed.eth,Spark Protocol: Staking,0.0,0.01495961
0x1588be776f4ac43e1ed0303d82d780b0b951c49632cd394eeb77889d014ad2b7,Execute,19398344,1 min ago,0x125dcD87...A16aFBC88,Uniswap: Universal Router,0.0,0.00826008
0xf1e509450895281a9d46fb62c06446da5bb9c446614f971650512b62759a9aa3,Execute,19398344,1 min ago,0x29d150CD...923697E77,Uniswap: Universal Router,0.115082808,0.00879255
0xd2e065ad128243c45310f491ad2094d8a5378e3d0b74345df85e7e6b66f5b884,Unstake,19398344,1 min ago,0x7CB8c405...e2e5C8b4e,0x8431060c...50e80894F,0.0,0.00986263
0x0d5444bc8d260015f3ed040d571afd4d922dc45ee25ea651935af124d40e7b66,Execute,19398344,1 min ago,0xf5A395C1...b612A0103,Uniswap: Universal Router,0.232,0.01000262
0x3ecb4f04cf91c738b61c85422a9a9000ab6bd4a35ea73e98fb8b5cc06eab846e,Execute,19398344,1 min ago,0x4eAeF4E7...82c283F1f,Uniswap: Universal Router,0.0,0.01032518
0xdc0bf6cf88c35b0394999db0c3aef44efa868f9a384f1755c17a9fb219e1a60a,Transfer,19398344,1 min ago,0x898f9790...FBE327fF4,0xE444945f...98D0F777a,5.0,0.00147
0x195e48873453bbeb92ab16069f0333d7df2862e9268df5f8e30c12e15a09e478,Execute,19398344,1 min ago,0x000beD36...343646e98,Uniswap: Universal Router,0.052,0.01098315
0x9598018e932106ac93dedc3714e34dcf51e065dad67f901a2e2f07e8406ebb93,Execute,19398344,1 min ago,0x7cA5eBD7...113A84568,Uniswap: Universal Router,0.0,0.01281413
0xc84d5ad8a48eb4fa989b2da2df90e83889e0360c5ddfc769c8076126f3708d15,Swap,19398344,1 min ago,0x1184DE98...2c3DF7F3B,Metamask: Swap Router,0.623,0.01271492
0xc4d0382ffc89981244aecfe3ad979ec94e7745884a2114bb42f34475c86fe5fc,Execute,19398344,1 min ago,optimusvisionfund.eth,Uniswap: Universal Router,0.99,0.01303466
0x374f870682ea898228598d296780b4275fb44f108bdc88608337657e384e5fad,Execute,19398344,1 min ago,0x6B978f34...8C80a712c,Uniswap: Universal Router,0.42,0.01468993
0xc98546ad5f03e4042ac29a9d12507390ee6feb585343ff320f07b2b26aee00fc,Approve,19398344,1 min ago,0x59A6Aa75...E5Ee2194F,0x50B06964...ff3cAbdf6,0.0,0.00325266
0x566f65bc27167c5a5d8ef45e7c99d1e3fa1873d0d26ef7e71b2b3bf7c95f657b,Approve,19398344,1 min ago,0xB61FE40a...E43cBb8Cc,0x312896Bf...147163b39,0.0,0.00330482
0xcb10282c26976330dd4b2aa46bd959fae48cf95d667f4a49e581681f28961279,Borrow,19398344,1 min ago,deifified.eth,Aave: Pool V3,0.0,0.02556015
0x4d9ad19fdccc857012ce94f2c15a3a0f0692d90b74fc6993269704ed82e442b1,Transfer,19398344,1 min ago,0x6D257752...23CF0e542,Tether: USDT Stablecoin,0.0,0.00290258
0x69237da3a004716a644a17cddf2bf87f423acfa1a6f508f1c00699d9e6b30037,Transfer,19398344,1 min ago,0x1B564b49...e731D1b19,0xf8ebf484...A6CB2eB3A,0.0,0.0040301
0x5623c922df5067a8664ba5d1e3626d80eb24ffbf2e41dcd9caa8b350673b2a8c,To RF Qv2,19398344,1 min ago,0xF34AaA92...030254E7C,Tokenlon: DEX 2,200.0,0.01397662
0x37da75f2995a9df42b2174eacac1e176607288c52b9c7d0860ac5fca3df4196b,Transfer,19398344,1 min ago,SideShift: Hot Wallet,Tether: USDT Stablecoin,0.0,0.00326291
0x0b885e02487ae0523253fb049dce03552bdecbbc3f753d5b1f8b4a7595d28607,Transfer,19398344,1 min ago,Binance 14,CyberConnect: CYBER Token,0.0,0.00277243
0x9e2841c4df30fbefdcd17b22af72a57d4c2658e76010441af337e5270ecef349,Transfer,19398344,1 min ago,0x4Bf9Bed0...fFE988bb0,Shiba Inu: SHIB Token,0.0,0.00215612
0x6a7d4c1aee9c01b0a101359ccda1abb962f6827ed8dd4ad0a3a7086aa81eeca8,Transfer,19398344,1 min ago,0x3c3b7185...6d19E3C27,Tether: USDT Stablecoin,0.0,0.00328596
0x1cec9113e14931cbabebae91ad565af03df8e06ae3362c34be873bda880037e6,Transfer,19398344,1 min ago,Binance 18,Tether: USDT Stablecoin,0.0,0.00328596
0xde52b945241a1432c64b87d1a8bd784537fe2a53bb3048d6ebe8f0b96631d594,Transfer,19398344,1 min ago,Binance 15,Tether: USDT Stablecoin,0.0,0.00328682
0xbce78967a6c943d14e7c03f5da7b4a85865ea3514946711cba1c407d8a574a75,Execute,19398344,1 min ago,0xe1567d07...23aDAc0fD,Uniswap: Universal Router,0.0,0.00328411
0x9955fa22f689709645a0883b4aeeda2ee136d5d564fee58c618e477c6dfbe76c,Transfer,19398344,1 min ago,0x3C241Eaf...fF1d49Cbd,Tether: USDT Stablecoin,0.0,0.00329433
0xb70b0b77bb472dc96ab6a4e253a5e80ee295618f7bf0484c96a62b3ceb9c459c,Transfer,19398344,1 min ago,OKX,Swft Coin,0.0,0.00386072
0x367001d4de64da470c53c47818b6f4c42f889dc7eb60942013628142113ca11e,Transfer,19398344,1 min ago,Binance 16,Clover Finance: CLV Token,0.0,0.00390619
0xa961ad41896b32b076bb320c2f405271addf3d2e30262853a90af7290c330c8a,Swap Exact Token...,19398344,1 min ago,ucanfollowme.eth,Uniswap V2: Router 2,0.0,0.01111355
0x2ec490b73fab6ef6e5bf644470246d4acd9a2babddaa50a77ed08caf8b7361ec,0x9871efa4,19398344,1 min ago,0x62552148...Eed9067D7,0xF3dE3C0d...172509127,0.0,0.01107046
0x4441b86a7c33b987c38a3eaa4d407ce8d2414a68c8674ffc229920e1d2dbb8fd,0x9871efa4,19398344,1 min ago,0x5A554883...24D9BA31b,0xF3dE3C0d...172509127,0.0,0.01126831
0xad8d4c4fb07e35ef9c93e77a8dc0c2a704274fc2536d22c8017c2f1bd0cd9664,Transfer,19398344,1 min ago,Binance 17,Tether: USDT Stablecoin,0.0,0.00450374
0xc4b68df42aa5268f089c3214daa7901e2a7ad1b63ab86ccc5fcf09ae5781f4a2,Transfer,19398344,1 min ago,0x1d91F545...bCFe7ad04,Student Coin: STC Token,0.0,0.0037
0x71822613c429274ec769ce7d4d2bb8dd0b041db12c85a5a32fa245e35f8d091e,Create Or Sign W...,19398344,1 min ago,0xd87F2ad3...CA71B3B56,NerveNetwork: Bank Node Multi-Signature,0.0,0.01827553
0x9300698fc65ec62a2c85ce96ffe9f7e0d9ff8d77fc792e09805618d77127975e,Transfer,19398344,1 min ago,0x41F0442B...3C47E3322,Tether: USDT Stablecoin,0.0,0.00451724
0x6a831eb8f16a8d4c341b36b8b921013f0a1c38b9abc9350d5500913932476ed7,0x03000809,19398344,1 min ago,0x4066e9bd...f800875Ee,0x6719C6Eb...b3f1d1A54,0.0,0.00682735
0xdc437c894efcda15074215dee4996e21da7275c9da06a3b5edf594bd25839c5f,Swap,19398344,1 min ago,0x0Af0c131...2F33Fc354,Metamask: Swap Router,0.0,0.01686152
0xc015b76e7d9dd9804ca4c49645d44adcbe0ec2f43bbb8e6bfc3d435d4efa5a2f,Transfer,19398344,1 min ago,0xD0bb99B9...89aD1725F,Tether: USDT Stablecoin,0.0,0.00342343
0xa3fbd49912cb4cce9102b949258b76e861b4181bedcc9bc1aca34387dbf56fce,Transfer,19398344,1 min ago,0xbc1a770b...Dc1e6C504,Delysium: AGI Token,0.0,0.00380966
0xd4b0edefd90e0cbb7ecc8ddc5bee216ecc39ca0fd091628f97bc30b166863bbb,Execute,19398344,1 min ago,0x5c044fa5...304Ade817,Uniswap: Universal Router,0.16,0.00935776
0x67ed88f5edff479c7eb7b973d0e3a369a9bfb6a5b7b5da675e88dc930ebf1ce9,Transfer,19398344,1 min ago,0xa8ae66b7...7f0CC89df,PowerTrade: PTF Token,0.0,0.00277903
0xd93debbd152a31a80e938c6d17f911854b28588d4bc324dbd919d13e7193a2b7,Swap,19398344,1 min ago,0x113e7245...27ED4b864,1inch v4: Aggregation Router,0.0,0.01249422
0x46bb99cb762ac9174de52c38fe3beeb7562040411f8c6b7dd4d227f06f6e8a17,Execute,19398344,1 min ago,0x78F6e1C5...0aaf1FE95,Uniswap: Universal Router,0.6,0.01148182
0x3176c1bcfa8ef33061593ca81e7e30ac5c19247d2b8867a0b17873ced167afbe,Take Ask,19398344,1 min ago,sheckylin.eth,Blur.io: Marketplace 3,0.2127,0.02609404
0x644e28fd66e2b26c0ba9759db639e52c89d158b88a0ae67d4b5f6bfcac093236,Transfer,19398344,1 min ago,0xE1a8eE72...dC549dfdD,Tether: USDT Stablecoin,0.0,0.00325187
0xc8252c25858351ea7bfeca1d147ebf3d65b2cc7c2a1b2b61b30ab9a6d82187a2,Transfer From,19398344,1 min ago,0x3d91F228...9A6a85911,0x0BaECcD6...9bF7A3B1c,0.0,0.00593692
0x0bb34e8c06753dfae97fdd8ae7ca18ba8e5a4b13e9938e4f36f06c1c7431119e,Transfer From,19398344,1 min ago,0x3d91F228...9A6a85911,0x0BaECcD6...9bF7A3B1c,0.0,0.00593692
0x9f5731f7b262d60738d3ddfa2670cfcda701f70366fd6340c21c10b8690e367d,Transfer From,19398344,1 min ago,0x3d91F228...9A6a85911,0x0BaECcD6...9bF7A3B1c,0.0,0.00593692
0xc1342c915e1fd62ce126054e5c4d79c81fa56d1982c2c88940ca30aabc528889,Transfer From,19398344,1 min ago,0x3d91F228...9A6a85911,0x0BaECcD6...9bF7A3B1c,0.0,0.00593692
0x3a10e7ea5e4afdd1a8be5e170cf076f0c3d04d396c2d81c355cfb4811b99d834,Transfer From,19398344,1 min ago,0x3d91F228...9A6a85911,0x0BaECcD6...9bF7A3B1c,0.0,0.00593692
0x1285d9577299c654e5f9755bf1dde3603c903a800ebce3f715e8bd877b1f8956,Transfer From,19398344,1 min ago,0x3d91F228...9A6a85911,0x0BaECcD6...9bF7A3B1c,0.0,0.00593692
0x1ab929e074c4cbbcf518bc336ea226ceb950ffbd3aa5c39e223524abfb291c23,Transfer From,19398344,1 min ago,0x3d91F228...9A6a85911,0x0BaECcD6...9bF7A3B1c,0.0,0.00593692
0xe89571e9d023d939a2752f0f44de3126090ff46580923b34414b49705e6f6c84,Transfer From,19398344,1 min ago,0x3d91F228...9A6a85911,0x0BaECcD6...9bF7A3B1c,0.0,0.00593692
0x42bf762acdf5907a868322e8f47cc3be50c95da840806db8d2a9ba8332f67c90,Transfer From,19398344,1 min ago,0x3d91F228...9A6a85911,0x0BaECcD6...9bF7A3B1c,0.0,0.00593692
0x02cfb4acd7fb765273a30c6c3e98bcb74b876543938e5409614c7292fb5fcfd3,Transfer From,19398344,1 min ago,0x3d91F228...9A6a85911,0x0BaECcD6...9bF7A3B1c,0.0,0.00593692
0xdc81e7ba15e15351e2e98e2e70b9f13ff29a9f1331ccb539a717739f2004ae6f,Transfer From,19398344,1 min ago,0x3d91F228...9A6a85911,0x0BaECcD6...9bF7A3B1c,0.0,0.00593692
0xd9a3fbefce00ad583e4248bb531d4ef8f31c63a73bd3aaa0a38365b9a8ecc45c,Transfer From,19398344,1 min ago,0x3d91F228...9A6a85911,0x0BaECcD6...9bF7A3B1c,0.0,0.00593692
0x0e03c8bc16e8fed411bce939938a0df4913150263917de4b00b997d037c89e08,Transfer From,19398344,1 min ago,0x3d91F228...9A6a85911,0x0BaECcD6...9bF7A3B1c,0.0,0.00593692
0x496ae9cfacb03367fd1b4c498c3ebd9610f4aab0d1e9a0cc386b9b98ce1734d6,Transfer From,19398344,1 min ago,0x3d91F228...9A6a85911,0x0BaECcD6...9bF7A3B1c,0.0,0.00593692
0x7920838ba8455a4d417bbec3be5141e1e182ee5590ce39f5fd5a4921432a4c0d,Multicall,19398344,1 min ago,0x70Ad6a24...9CC0170AD,0xB62bDeDa...D158c6b46,0.0,0.01463343
0x7811d571fe0406d0dceae89f1a76f25de0f90d7df9945579cd77f6b3a8e8d6b3,Transfer From,19398344,1 min ago,0x3d91F228...9A6a85911,0x0BaECcD6...9bF7A3B1c,0.0,0.00685942
0x122a0ee06d8316240a0b9c0004e53e1b28f65c782848cd20f363115b96f5a105,Call,19398344,1 min ago,0xBC9Dce0E...21001dBF1,0x3c11F626...35f451646,0.0,0.0182147
0xae9868d9f2fd2b5c76b4dec15b77d75a39b1f16888acde76d40455b76cb19ca8,0x87927b58,19398344,1 min ago,0x409E53ab...30070112f,0x3587Aab6...98e80E434,0.0,0.01318509
0x566352596a077637ce4da8803e06d7b4ecec611e7889e4891e1c22b04505c754,Mint With Owner ...,19398344,1 min ago,lutherin.eth,0x2aD0a7a6...1fed45FBf,2.5,0.40359423
0xe6483f31ed5997d4216734c3af998a920adad650948685c9d20fbb2769b61edf,Transfer,19398344,1 min ago,0xFd7Ed2d0...229007Cb2,0x6241EA81...D449E1a89,0.439287338,0.00210328
0xac9bca9d24aa6f77d3892a838eb316cd1ff37f90ec0dd5194cb5e9a452677f69,Unstake,19398344,1 min ago,0x4ceb2BBe...6371C5602,Multibit: Staking,0.0,0.00842675
0xbe1512146f7c97355719b630186c614d03dee09f2a3c5f1cdc038a95edd230b7,0x75713a08,19398344,1 min ago,0x888F3Ac1...d2a0b07Eb,Banana Gun: Router 2,0.0,0.01244759
0x5ac3f1536a466a4a2973068daec623913b3e9f0387cb6f6ad1e2a3d6ec24bc40,0xde05e6a0,19398344,1 min ago,0x5B2F1966...8A6f9beb5,0xED12310d...950166760,0.0,0.01213034
0x1ea0c09f05a7a1c7835a821182fc5d521883cf669e942c66a0f6c5ee8e5e63cc,Mooo Z1089603480,19398344,1 min ago,0x9b7e7f21...40e25787f,CoW Protocol: GPv2Settlement,0.0,0.0209184
0x5ce57d6ba4f888c5e4152de4c968350873231d000f374c6cbeb5be6c033a2a2d,Transfer*,19398344,1 min ago,Optimism: Batcher,Null: 0xFF0...010,0.0,0.12633014
0x4d832ebbdbd8fd834dfdf559ed46acc557a74b1db228a4a0b120279ecb881ebc,0x8f4a0529,19398344,1 min ago,0x7E89eA91...3b071166f,0x73a8a6F5...76C7e86b1,0.0,0.0069775
0x38a7298db419db9e67ec9dd7a55ddab38bad328ff4564abbc0638a7ca877e6e6,Execute,19398344,1 min ago,0x5166B2b2...c71a78346,Uniswap: Universal Router,0.0,0.01508846
0x428f94d217019e720fa478786f7c7e94341c78bf936fe15ba97399edfad7ca03,Transfer,19398344,1 min ago,titanbuilder.eth,bloXroute: Builder 1,0.000943802,0.00145456
0x1d0ddd21fbdd65338d36fdd5aee1e66f0d472e67389a53c5c73bd5be4ed9ef9a,0x0938b20b,19398344,1 min ago,0xaf64F0db...9Ae06D1b3,0x77EDAE6A...476e8f83f,0.22,0.01748904
0xb031e5977899443000eafdc7a6d47462c1d3b356ad49b9ca5d3d27c5d862660b,0x091bb011,19398344,1 min ago,jaredfromsubway.eth,MEV Bot: 0x6b7...A80,2.4e-08,0.03059463
0x14babede045a7528de5d3f4f8a7c2d831c363fad55f790d36974cbe065a0e659,Multiplex Batch ...,19398344,1 min ago,leveren.eth,0x: Exchange Proxy,0.0,0.0161011
